gene_ref	gene_id	gene_name	condition_1	condition_2	isoformUpregulated	isoformDownregulated	iso_ref_up	iso_ref_down	featureCompared	isoformsDifferent	switchConsequence	isoPair	cell_line_comparison	featureCompared2
geneComp_00079113	ENSG00000188486.3	H2AX	intrinsically_resistant	sensitive	ENST00000530167.1	ENST00000375167.1	isoComp_00461777	isoComp_00461776	exon_number	True	Exon loss	ENST00000530167.1 ENST00000375167.1	T98G vs. 42MGBA	Exon Number
geneComp_00079113	ENSG00000188486.3	H2AX	intrinsically_resistant	sensitive	ENST00000530167.1	ENST00000375167.1	isoComp_00461777	isoComp_00461776	intron_retention	True	Intron retention gain	ENST00000530167.1 ENST00000375167.1	T98G vs. 42MGBA	Intron Retention
geneComp_00079113	ENSG00000188486.3	H2AX	intrinsically_resistant	sensitive	ENST00000530167.1	ENST00000375167.1	isoComp_00461777	isoComp_00461776	3_utr_seq_similarity	True	3UTR is longer	ENST00000530167.1 ENST00000375167.1	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00079646	ENSG00000197496.6	SLC2A10	intrinsically_resistant	sensitive	ENST00000486000.2	ENST00000359271.4	isoComp_00465508	isoComp_00465507	tts	True	Tts more upstream	ENST00000486000.2 ENST00000359271.4	T98G vs. 42MGBA	Alternative TTS
geneComp_00079646	ENSG00000197496.6	SLC2A10	intrinsically_resistant	sensitive	ENST00000486000.2	ENST00000359271.4	isoComp_00465508	isoComp_00465507	intron_structure	True		ENST00000486000.2 ENST00000359271.4	T98G vs. 42MGBA	Intron Structure
geneComp_00079646	ENSG00000197496.6	SLC2A10	intrinsically_resistant	sensitive	ENST00000486000.2	ENST00000359271.4	isoComp_00465508	isoComp_00465507	last_exon	True	Last exon more upstream	ENST00000486000.2 ENST00000359271.4	T98G vs. 42MGBA	Alternative Last Exon
geneComp_00079646	ENSG00000197496.6	SLC2A10	intrinsically_resistant	sensitive	ENST00000486000.2	ENST00000359271.4	isoComp_00465508	isoComp_00465507	exon_number	True	Exon loss	ENST00000486000.2 ENST00000359271.4	T98G vs. 42MGBA	Exon Number
geneComp_00079646	ENSG00000197496.6	SLC2A10	intrinsically_resistant	sensitive	ENST00000486000.2	ENST00000359271.4	isoComp_00465508	isoComp_00465507	5_utr_seq_similarity	True	5UTR is longer	ENST00000486000.2 ENST00000359271.4	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00079646	ENSG00000197496.6	SLC2A10	intrinsically_resistant	sensitive	ENST00000486000.2	ENST00000359271.4	isoComp_00465508	isoComp_00465507	3_utr_seq_similarity	True	3UTR is shorter	ENST00000486000.2 ENST00000359271.4	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00079965	ENSG00000198740.9	ZNF652	intrinsically_resistant	sensitive	ENST00000430262.3	MSTRG.12579.5	isoComp_00467973	isoComp_00467977	tss	True	Tss more upstream	ENST00000430262.3 MSTRG.12579.5	T98G vs. 42MGBA	Alternative TSS
geneComp_00079965	ENSG00000198740.9	ZNF652	intrinsically_resistant	sensitive	ENST00000430262.3	MSTRG.12579.5	isoComp_00467973	isoComp_00467977	intron_structure	True		ENST00000430262.3 MSTRG.12579.5	T98G vs. 42MGBA	Intron Structure
geneComp_00079965	ENSG00000198740.9	ZNF652	intrinsically_resistant	sensitive	ENST00000430262.3	MSTRG.12579.5	isoComp_00467973	isoComp_00467977	5_utr_seq_similarity	True	5UTR is shorter	ENST00000430262.3 MSTRG.12579.5	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00080022	ENSG00000198862.14	LTN1	intrinsically_resistant	sensitive	MSTRG.18289.5	ENST00000361371.10	isoComp_00468375	isoComp_00468370	tts	True	Tts more upstream	MSTRG.18289.5 ENST00000361371.10	T98G vs. 42MGBA	Alternative TTS
geneComp_00080022	ENSG00000198862.14	LTN1	intrinsically_resistant	sensitive	MSTRG.18289.5	ENST00000361371.10	isoComp_00468375	isoComp_00468370	intron_structure	True		MSTRG.18289.5 ENST00000361371.10	T98G vs. 42MGBA	Intron Structure
geneComp_00080022	ENSG00000198862.14	LTN1	intrinsically_resistant	sensitive	MSTRG.18289.5	ENST00000361371.10	isoComp_00468375	isoComp_00468370	last_exon	True	Last exon more upstream	MSTRG.18289.5 ENST00000361371.10	T98G vs. 42MGBA	Alternative Last Exon
geneComp_00080022	ENSG00000198862.14	LTN1	intrinsically_resistant	sensitive	MSTRG.18289.5	ENST00000361371.10	isoComp_00468375	isoComp_00468370	exon_number	True	Exon loss	MSTRG.18289.5 ENST00000361371.10	T98G vs. 42MGBA	Exon Number
geneComp_00080022	ENSG00000198862.14	LTN1	intrinsically_resistant	sensitive	MSTRG.18289.5	ENST00000361371.10	isoComp_00468375	isoComp_00468370	3_utr_seq_similarity	True	3UTR is longer	MSTRG.18289.5 ENST00000361371.10	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00080529	ENSG00000203814.6	H2BC18	intrinsically_resistant	sensitive	ENST00000620458.1	ENST00000369167.2	isoComp_00469331	isoComp_00469327	tts	True	Tts more upstream	ENST00000620458.1 ENST00000369167.2	T98G vs. 42MGBA	Alternative TTS
geneComp_00080529	ENSG00000203814.6	H2BC18	intrinsically_resistant	sensitive	ENST00000620458.1	ENST00000369167.2	isoComp_00469331	isoComp_00469327	last_exon	True	Last exon more downstream	ENST00000620458.1 ENST00000369167.2	T98G vs. 42MGBA	Alternative Last Exon
geneComp_00080529	ENSG00000203814.6	H2BC18	intrinsically_resistant	sensitive	ENST00000620458.1	ENST00000369167.2	isoComp_00469331	isoComp_00469327	exon_number	True	Exon gain	ENST00000620458.1 ENST00000369167.2	T98G vs. 42MGBA	Exon Number
geneComp_00080529	ENSG00000203814.6	H2BC18	intrinsically_resistant	sensitive	ENST00000620458.1	ENST00000369167.2	isoComp_00469331	isoComp_00469327	3_utr_seq_similarity	True	3UTR is shorter	ENST00000620458.1 ENST00000369167.2	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00080550	ENSG00000203950.7	RTL8A	intrinsically_resistant	sensitive	ENST00000370775.3	ENST00000522309.1	isoComp_00469498	isoComp_00469501	tts	True	Tts more downstream	ENST00000370775.3 ENST00000522309.1	T98G vs. 42MGBA	Alternative TTS
geneComp_00080550	ENSG00000203950.7	RTL8A	intrinsically_resistant	sensitive	ENST00000370775.3	ENST00000522309.1	isoComp_00469498	isoComp_00469501	exon_number	True	Exon loss	ENST00000370775.3 ENST00000522309.1	T98G vs. 42MGBA	Exon Number
geneComp_00080550	ENSG00000203950.7	RTL8A	intrinsically_resistant	sensitive	ENST00000370775.3	ENST00000522309.1	isoComp_00469498	isoComp_00469501	intron_retention	True	Intron retention gain	ENST00000370775.3 ENST00000522309.1	T98G vs. 42MGBA	Intron Retention
geneComp_00080550	ENSG00000203950.7	RTL8A	intrinsically_resistant	sensitive	ENST00000370775.3	ENST00000522309.1	isoComp_00469498	isoComp_00469501	5_utr_seq_similarity	True	5UTR is longer	ENST00000370775.3 ENST00000522309.1	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00080550	ENSG00000203950.7	RTL8A	intrinsically_resistant	sensitive	ENST00000370775.3	ENST00000522309.1	isoComp_00469498	isoComp_00469501	3_utr_seq_similarity	True	3UTR is shorter	ENST00000370775.3 ENST00000522309.1	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00080822	ENSG00000205221.12	VIT	intrinsically_resistant	sensitive	ENST00000457137.6	ENST00000379242.7	isoComp_00471139	isoComp_00471137	tss	True	Tss more downstream	ENST00000457137.6 ENST00000379242.7	T98G vs. 42MGBA	Alternative TSS
geneComp_00080822	ENSG00000205221.12	VIT	intrinsically_resistant	sensitive	ENST00000457137.6	ENST00000379242.7	isoComp_00471139	isoComp_00471137	tts	True	Tts more upstream	ENST00000457137.6 ENST00000379242.7	T98G vs. 42MGBA	Alternative TTS
geneComp_00080822	ENSG00000205221.12	VIT	intrinsically_resistant	sensitive	ENST00000457137.6	ENST00000379242.7	isoComp_00471139	isoComp_00471137	last_exon	True	Last exon more upstream	ENST00000457137.6 ENST00000379242.7	T98G vs. 42MGBA	Alternative Last Exon
geneComp_00080822	ENSG00000205221.12	VIT	intrinsically_resistant	sensitive	ENST00000457137.6	ENST00000379242.7	isoComp_00471139	isoComp_00471137	exon_number	True	Exon loss	ENST00000457137.6 ENST00000379242.7	T98G vs. 42MGBA	Exon Number
geneComp_00080822	ENSG00000205221.12	VIT	intrinsically_resistant	sensitive	ENST00000457137.6	ENST00000379242.7	isoComp_00471139	isoComp_00471137	5_utr_seq_similarity	True	5UTR is shorter	ENST00000457137.6 ENST00000379242.7	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00080822	ENSG00000205221.12	VIT	intrinsically_resistant	sensitive	ENST00000457137.6	ENST00000379242.7	isoComp_00471139	isoComp_00471137	3_utr_seq_similarity	True	3UTR is longer	ENST00000457137.6 ENST00000379242.7	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00081656	ENSG00000213965.3	NUDT19	intrinsically_resistant	sensitive	MSTRG.14563.2	ENST00000397061.3	isoComp_00473453	isoComp_00473452	tss	True	Tss more downstream	MSTRG.14563.2 ENST00000397061.3	T98G vs. 42MGBA	Alternative TSS
geneComp_00081656	ENSG00000213965.3	NUDT19	intrinsically_resistant	sensitive	MSTRG.14563.2	ENST00000397061.3	isoComp_00473453	isoComp_00473452	intron_structure	True		MSTRG.14563.2 ENST00000397061.3	T98G vs. 42MGBA	Intron Structure
geneComp_00081656	ENSG00000213965.3	NUDT19	intrinsically_resistant	sensitive	MSTRG.14563.2	ENST00000397061.3	isoComp_00473453	isoComp_00473452	5_utr_seq_similarity	True	5UTR is longer	MSTRG.14563.2 ENST00000397061.3	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00081818	ENSG00000214922.9	HLA-F-AS1	intrinsically_resistant	sensitive	ENST00000399247.6	MSTRG.24106.4	isoComp_00474246	isoComp_00474249	tts	True	Tts more downstream	ENST00000399247.6 MSTRG.24106.4	T98G vs. 42MGBA	Alternative TTS
geneComp_00081818	ENSG00000214922.9	HLA-F-AS1	intrinsically_resistant	sensitive	ENST00000399247.6	MSTRG.24106.4	isoComp_00474246	isoComp_00474249	intron_structure	True		ENST00000399247.6 MSTRG.24106.4	T98G vs. 42MGBA	Intron Structure
geneComp_00081818	ENSG00000214922.9	HLA-F-AS1	intrinsically_resistant	sensitive	ENST00000399247.6	MSTRG.24106.4	isoComp_00474246	isoComp_00474249	last_exon	True	Last exon more downstream	ENST00000399247.6 MSTRG.24106.4	T98G vs. 42MGBA	Alternative Last Exon
geneComp_00081818	ENSG00000214922.9	HLA-F-AS1	intrinsically_resistant	sensitive	ENST00000399247.6	MSTRG.24106.4	isoComp_00474246	isoComp_00474249	exon_number	True	Exon gain	ENST00000399247.6 MSTRG.24106.4	T98G vs. 42MGBA	Exon Number
geneComp_00081818	ENSG00000214922.9	HLA-F-AS1	intrinsically_resistant	sensitive	ENST00000399247.6	MSTRG.24106.4	isoComp_00474246	isoComp_00474249	intron_retention	True	Intron retention switch	ENST00000399247.6 MSTRG.24106.4	T98G vs. 42MGBA	Intron Retention
geneComp_00081818	ENSG00000214922.9	HLA-F-AS1	intrinsically_resistant	sensitive	ENST00000399247.6	MSTRG.24106.4	isoComp_00474246	isoComp_00474249	5_utr_seq_similarity	True	5UTR is longer	ENST00000399247.6 MSTRG.24106.4	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00081818	ENSG00000214922.9	HLA-F-AS1	intrinsically_resistant	sensitive	ENST00000399247.6	MSTRG.24106.4	isoComp_00474246	isoComp_00474249	3_utr_seq_similarity	True	3UTR is shorter	ENST00000399247.6 MSTRG.24106.4	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00084513	ENSG00000232533.1	AC093673.1	intrinsically_resistant	sensitive	MSTRG.26575.1	ENST00000429630.1	isoComp_00481144	isoComp_00481143	exon_number	True	Exon loss	MSTRG.26575.1 ENST00000429630.1	T98G vs. 42MGBA	Exon Number
geneComp_00084513	ENSG00000232533.1	AC093673.1	intrinsically_resistant	sensitive	MSTRG.26575.1	ENST00000429630.1	isoComp_00481144	isoComp_00481143	intron_retention	True	Intron retention gain	MSTRG.26575.1 ENST00000429630.1	T98G vs. 42MGBA	Intron Retention
geneComp_00084513	ENSG00000232533.1	AC093673.1	intrinsically_resistant	sensitive	MSTRG.26575.1	ENST00000429630.1	isoComp_00481144	isoComp_00481143	3_utr_seq_similarity	True	3UTR is longer	MSTRG.26575.1 ENST00000429630.1	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00084717	ENSG00000233325.3	MIPEPP3	intrinsically_resistant	sensitive	ENST00000412105.1	ENST00000424756.1	isoComp_00481691	isoComp_00481692	tss	True	Tss more downstream	ENST00000412105.1 ENST00000424756.1	T98G vs. 42MGBA	Alternative TSS
geneComp_00084717	ENSG00000233325.3	MIPEPP3	intrinsically_resistant	sensitive	ENST00000412105.1	ENST00000424756.1	isoComp_00481691	isoComp_00481692	tts	True	Tts more downstream	ENST00000412105.1 ENST00000424756.1	T98G vs. 42MGBA	Alternative TTS
geneComp_00084717	ENSG00000233325.3	MIPEPP3	intrinsically_resistant	sensitive	ENST00000412105.1	ENST00000424756.1	isoComp_00481691	isoComp_00481692	intron_structure	True		ENST00000412105.1 ENST00000424756.1	T98G vs. 42MGBA	Intron Structure
geneComp_00084717	ENSG00000233325.3	MIPEPP3	intrinsically_resistant	sensitive	ENST00000412105.1	ENST00000424756.1	isoComp_00481691	isoComp_00481692	last_exon	True	Last exon more downstream	ENST00000412105.1 ENST00000424756.1	T98G vs. 42MGBA	Alternative Last Exon
geneComp_00084717	ENSG00000233325.3	MIPEPP3	intrinsically_resistant	sensitive	ENST00000412105.1	ENST00000424756.1	isoComp_00481691	isoComp_00481692	exon_number	True	Exon gain	ENST00000412105.1 ENST00000424756.1	T98G vs. 42MGBA	Exon Number
geneComp_00084717	ENSG00000233325.3	MIPEPP3	intrinsically_resistant	sensitive	ENST00000412105.1	ENST00000424756.1	isoComp_00481691	isoComp_00481692	intron_retention	True	Intron retention loss	ENST00000412105.1 ENST00000424756.1	T98G vs. 42MGBA	Intron Retention
geneComp_00085444	ENSG00000236264.5	RPL26P30	intrinsically_resistant	sensitive	ENST00000453533.1	ENST00000602923.2	isoComp_00483387	isoComp_00483388	tss	True	Tss more downstream	ENST00000453533.1 ENST00000602923.2	T98G vs. 42MGBA	Alternative TSS
geneComp_00085444	ENSG00000236264.5	RPL26P30	intrinsically_resistant	sensitive	ENST00000453533.1	ENST00000602923.2	isoComp_00483387	isoComp_00483388	tts	True	Tts more downstream	ENST00000453533.1 ENST00000602923.2	T98G vs. 42MGBA	Alternative TTS
geneComp_00085444	ENSG00000236264.5	RPL26P30	intrinsically_resistant	sensitive	ENST00000453533.1	ENST00000602923.2	isoComp_00483387	isoComp_00483388	exon_number	True	Exon loss	ENST00000453533.1 ENST00000602923.2	T98G vs. 42MGBA	Exon Number
geneComp_00085444	ENSG00000236264.5	RPL26P30	intrinsically_resistant	sensitive	ENST00000453533.1	ENST00000602923.2	isoComp_00483387	isoComp_00483388	5_utr_seq_similarity	True	5UTR is shorter	ENST00000453533.1 ENST00000602923.2	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00085444	ENSG00000236264.5	RPL26P30	intrinsically_resistant	sensitive	ENST00000453533.1	ENST00000602923.2	isoComp_00483387	isoComp_00483388	3_utr_seq_similarity	True	3UTR is longer	ENST00000453533.1 ENST00000602923.2	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00085542	ENSG00000236682.2	MAP3K2-DT	intrinsically_resistant	sensitive	ENST00000654347.1	MSTRG.16450.1	isoComp_00483631	isoComp_00483632	tss	True	Tss more downstream	ENST00000654347.1 MSTRG.16450.1	T98G vs. 42MGBA	Alternative TSS
geneComp_00085542	ENSG00000236682.2	MAP3K2-DT	intrinsically_resistant	sensitive	ENST00000654347.1	MSTRG.16450.1	isoComp_00483631	isoComp_00483632	tts	True	Tts more downstream	ENST00000654347.1 MSTRG.16450.1	T98G vs. 42MGBA	Alternative TTS
geneComp_00085542	ENSG00000236682.2	MAP3K2-DT	intrinsically_resistant	sensitive	ENST00000654347.1	MSTRG.16450.1	isoComp_00483631	isoComp_00483632	last_exon	True	Last exon more upstream	ENST00000654347.1 MSTRG.16450.1	T98G vs. 42MGBA	Alternative Last Exon
geneComp_00085542	ENSG00000236682.2	MAP3K2-DT	intrinsically_resistant	sensitive	ENST00000654347.1	MSTRG.16450.1	isoComp_00483631	isoComp_00483632	exon_number	True	Exon loss	ENST00000654347.1 MSTRG.16450.1	T98G vs. 42MGBA	Exon Number
geneComp_00085542	ENSG00000236682.2	MAP3K2-DT	intrinsically_resistant	sensitive	ENST00000654347.1	MSTRG.16450.1	isoComp_00483631	isoComp_00483632	5_utr_seq_similarity	True	5UTR is shorter	ENST00000654347.1 MSTRG.16450.1	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00085542	ENSG00000236682.2	MAP3K2-DT	intrinsically_resistant	sensitive	ENST00000654347.1	MSTRG.16450.1	isoComp_00483631	isoComp_00483632	3_utr_seq_similarity	True	3UTR is shorter	ENST00000654347.1 MSTRG.16450.1	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000503038.1	MSTRG.21761.14	isoComp_00487525	isoComp_00487535	tss	True	Tss more downstream	ENST00000503038.1 MSTRG.21761.14	T98G vs. 42MGBA	Alternative TSS
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000503038.1	MSTRG.21761.14	isoComp_00487525	isoComp_00487535	tts	True	Tts more downstream	ENST00000503038.1 MSTRG.21761.14	T98G vs. 42MGBA	Alternative TTS
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000503038.1	MSTRG.21761.14	isoComp_00487525	isoComp_00487535	last_exon	True	Last exon more downstream	ENST00000503038.1 MSTRG.21761.14	T98G vs. 42MGBA	Alternative Last Exon
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000503038.1	MSTRG.21761.14	isoComp_00487525	isoComp_00487535	exon_number	True	Exon gain	ENST00000503038.1 MSTRG.21761.14	T98G vs. 42MGBA	Exon Number
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000503038.1	MSTRG.21761.14	isoComp_00487525	isoComp_00487535	intron_retention	True	Intron retention loss	ENST00000503038.1 MSTRG.21761.14	T98G vs. 42MGBA	Intron Retention
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000503038.1	MSTRG.21761.16	isoComp_00487525	isoComp_00487536	tss	True	Tss more downstream	ENST00000503038.1 MSTRG.21761.16	T98G vs. 42MGBA	Alternative TSS
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000503038.1	MSTRG.21761.16	isoComp_00487525	isoComp_00487536	exon_number	True	Exon gain	ENST00000503038.1 MSTRG.21761.16	T98G vs. 42MGBA	Exon Number
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000503038.1	MSTRG.21761.16	isoComp_00487525	isoComp_00487536	intron_retention	True	Intron retention loss	ENST00000503038.1 MSTRG.21761.16	T98G vs. 42MGBA	Intron Retention
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000504422.5	MSTRG.21761.14	isoComp_00487526	isoComp_00487535	tss	True	Tss more upstream	ENST00000504422.5 MSTRG.21761.14	T98G vs. 42MGBA	Alternative TSS
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000504422.5	MSTRG.21761.14	isoComp_00487526	isoComp_00487535	tts	True	Tts more downstream	ENST00000504422.5 MSTRG.21761.14	T98G vs. 42MGBA	Alternative TTS
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000504422.5	MSTRG.21761.14	isoComp_00487526	isoComp_00487535	last_exon	True	Last exon more upstream	ENST00000504422.5 MSTRG.21761.14	T98G vs. 42MGBA	Alternative Last Exon
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000504422.5	MSTRG.21761.14	isoComp_00487526	isoComp_00487535	exon_number	True	Exon gain	ENST00000504422.5 MSTRG.21761.14	T98G vs. 42MGBA	Exon Number
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000504422.5	MSTRG.21761.14	isoComp_00487526	isoComp_00487535	intron_retention	True	Intron retention loss	ENST00000504422.5 MSTRG.21761.14	T98G vs. 42MGBA	Intron Retention
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000504422.5	MSTRG.21761.14	isoComp_00487526	isoComp_00487535	5_utr_seq_similarity	True	5UTR is shorter	ENST00000504422.5 MSTRG.21761.14	T98G vs. 42MGBA	Alternative 5' UTR Seq
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000504422.5	MSTRG.21761.14	isoComp_00487526	isoComp_00487535	3_utr_seq_similarity	True	3UTR is shorter	ENST00000504422.5 MSTRG.21761.14	T98G vs. 42MGBA	Alternative 3' UTR Seq
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000504422.5	MSTRG.21761.16	isoComp_00487526	isoComp_00487536	tss	True	Tss more upstream	ENST00000504422.5 MSTRG.21761.16	T98G vs. 42MGBA	Alternative TSS
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000504422.5	MSTRG.21761.16	isoComp_00487526	isoComp_00487536	tts	True	Tts more downstream	ENST00000504422.5 MSTRG.21761.16	T98G vs. 42MGBA	Alternative TTS
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000504422.5	MSTRG.21761.16	isoComp_00487526	isoComp_00487536	last_exon	True	Last exon more upstream	ENST00000504422.5 MSTRG.21761.16	T98G vs. 42MGBA	Alternative Last Exon
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000504422.5	MSTRG.21761.16	isoComp_00487526	isoComp_00487536	exon_number	True	Exon gain	ENST00000504422.5 MSTRG.21761.16	T98G vs. 42MGBA	Exon Number
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000504422.5	MSTRG.21761.16	isoComp_00487526	isoComp_00487536	intron_retention	True	Intron retention loss	ENST00000504422.5 MSTRG.21761.16	T98G vs. 42MGBA	Intron Retention
geneComp_00086865	ENSG00000245958.6	SEPTIN7P14	intrinsically_resistant	sensitive	ENST00000504422.5	MSTRG.21761.16	isoComp_00487526	isoComp_00487536	5_utr_seq_similarity	True	5UTR is shorter	ENST00000504422.5 MSTRG.21761.16	T98G vs. 42MGBA	Alternative 5' UTR Seq
