event	samp1_inclusion	samp1_exclusion	samp2_inclusion	sampe2_exclusion	pvalue	T98G_42MGBA.adj.pval
ENSG00000100804.18;SE:chr14:23026375-23027744:23027829-23033367:-	5.0	23.0	19.0	48.0	0.31544295606689154	1.0
ENSG00000100804.18;SE:chr14:23026375-23025878:23026375-23033367:-	2.0	21.0	6.0	42.0	1.0	1.0
ENSG00000100813.14;SE:chr14:23069617-23071124:23071186-23071426:-	13.0	17.0	28.0	37.0	1.0	1.0
ENSG00000100813.14;SE:chr14:23066008-23067313:23068671-23069475:-	4.0	64.0	11.0	134.0	0.7791706806588035	1.0
ENSG00000100813.14;SE:chr14:23081836-23089981:23090101-23090521:-	8.0	21.0	11.0	43.0	0.5846302443322589	1.0
ENSG00000213983.11;SE:chr14:23561635-23561961:23562066-23562287:-	31.0	2.0	43.0	3.0	1.0	1.0
ENSG00000213983.11;SE:chr14:23566419-23566561:23566686-23567110:-	29.0	6.0	46.0	8.0	0.7738163278964696	1.0
ENSG00000213983.11;SE:chr14:23565701-23565815:23565892-23566063:-	26.0	4.0	36.0	4.0	0.7170113163547533	1.0
ENSG00000100911.15;SE:chr14:24143671-24143974:24144029-24144191:-	80.0	4.0	155.0	12.0	0.5889324006812497	1.0
ENSG00000100911.15;SE:chr14:24145772-24146207:24146240-24146533:-	57.0	1.0	85.0	1.0	1.0	1.0
ENSG00000100911.15;SE:chr14:24145155-24145242:24145273-24145378:-	65.0	5.0	145.0	4.0	0.14876749704363407	1.0
ENSG00000100911.15;SE:chr14:24144468-24145057:24145155-24145242:-	57.0	3.0	130.0	1.0	0.09251257436972093	1.0
ENSG00000100911.15;SE:chr14:24143489-24143371:24143489-24143584:-	28.0	56.0	45.0	118.0	0.37880301958462254	1.0
ENSG00000100911.15;SE:chr14:24146240-24146533:24146624-24146533:-	36.0	53.0	57.0	110.0	0.3411900509385419	1.0
ENSG00000100911.15;SE:chr14:24143489-24143397:24143489-24143584:-	1.0	83.0	1.0	162.0	1.0	1.0
ENSG00000259522.3;SE:chr14:24186979-24187084:24187150-24187399:-	11.0	9.0	23.0	12.0	0.5653974081224252	1.0
ENSG00000254692.1;SE:chr14:24190653-24192170:24192356-24192647:-	30.0	7.0	53.0	14.0	1.0	1.0
ENSG00000254692.1;SE:chr14:24193269-24194674:24195036-24195345:-	21.0	3.0	49.0	4.0	0.6706460773501841	1.0
ENSG00000254692.1;SE:chr14:24189808-24189209:24189808-24190379:-	2.0	33.0	4.0	64.0	1.0	1.0
ENSG00000254692.1;SE:chr14:24190653-24190230:24190653-24192170:-	7.0	23.0	11.0	42.0	0.7879946262262616	1.0
ENSG00000254692.1;SE:chr14:24195036-24195345:24195580-24195345:-	7.0	14.0	11.0	38.0	0.3795713851016242	1.0
ENSG00000260669.2;SE:chr14:24209935-24209614:24209935-24210347:-	47.0	32.0	93.0	110.0	0.046686428289031925	1.0
ENSG00000260669.2;SE:chr14:24210483-24210653:24210768-24211414:-	66.0	1.0	173.0	6.0	0.6775264434465235	1.0
ENSG00000260669.2;SE:chr14:24211829-24213408:24213464-24213408:-	42.0	11.0	79.0	20.0	1.0	1.0
ENSG00000129559.12;SE:chr14:24217223-24216865:24217223-24218132:-	69.0	10.0	142.0	38.0	0.12029726566931134	1.0
ENSG00000129559.12;SE:chr14:24218215-24218383:24218431-24232249:-	81.0	0.0	163.0	2.0	1.0	1.0
ENSG00000129559.12;SE:chr14:24218431-24231651:24231867-24232249:-	1.0	81.0	12.0	163.0	0.06750947730068854	1.0
ENSG00000129559.12;SE:chr14:24218431-24231651:24231737-24232249:-	11.0	81.0	34.0	163.0	0.297628900518487	1.0
ENSG00000129559.12;SE:chr14:24217223-24216878:24217223-24218132:-	0.0	79.0	2.0	178.0	1.0	1.0
ENSG00000129518.8;SE:chr14:34524807-34529357:34529475-34533443:-	43.0	1.0	47.0	5.0	0.21384455065029737	1.0
ENSG00000129518.8;SE:chr14:34536275-34539554:34539674-34539554:-	6.0	38.0	5.0	47.0	0.7492925767710784	1.0
ENSG00000129515.18;SE:chr14:34563175-34567685:34567771-34567853:-	116.0	4.0	296.0	8.0	0.7471801480143103	1.0
ENSG00000129515.18;SE:chr14:34575842-34581560:34581600-34586229:-	117.0	3.0	287.0	17.0	0.21193045293188031	1.0
ENSG00000129515.18;SE:chr14:34605717-34608029:34608140-34609637:-	115.0	5.0	283.0	21.0	0.37177357296989516	1.0
ENSG00000129515.18;SE:chr14:34603471-34604134:34604268-34605595:-	2.0	118.0	9.0	295.0	0.7354359825927153	1.0
ENSG00000165410.14;SE:chr14:34712977-34712010:34712977-34713059:-	2.0	40.0	5.0	148.0	0.6448147780601463	1.0
ENSG00000165410.14;SE:chr14:34712977-34712012:34712977-34713059:-	29.0	13.0	109.0	44.0	0.8485501328401013	1.0
ENSG00000165410.14;SE:chr14:34713561-34714537:34714593-34714537:-	29.0	5.0	109.0	22.0	1.0	1.0
ENSG00000198604.10;SE:chr14:34807538-34810934:34811036-34826012:-	50.0	2.0	108.0	3.0	0.6544637120362972	1.0
ENSG00000198604.10;SE:chr14:34826156-34862043:34862322-34874491:-	42.0	3.0	87.0	6.0	1.0	1.0
ENSG00000198604.10;SE:chr14:34786001-34786125:34786221-34792774:-	19.0	30.0	43.0	62.0	0.8609257772310677	1.0
ENSG00000092020.10;SE:chr14:35088010-35091069:35091207-35095047:-	36.0	3.0	115.0	11.0	1.0	1.0
ENSG00000092020.10;SE:chr14:35110629-35116609:35116737-35121901:-	35.0	4.0	103.0	23.0	0.32405123662020047	1.0
ENSG00000151332.18;SE:chr14:36314915-36316692:36316812-36320459:-	58.0	2.0	86.0	6.0	0.48028830657530264	1.0
ENSG00000151332.18;SE:chr14:36300823-36308091:36308189-36311572:-	56.0	4.0	80.0	12.0	0.2829384543628693	1.0
ENSG00000100934.14;SE:chr14:39093244-39095897:39096139-39103031:-	82.0	11.0	202.0	30.0	0.8552353755906794	1.0
ENSG00000100934.14;SE:chr14:39096139-39103031:39103145-39103031:-	9.0	73.0	17.0	185.0	0.5012267920527929	1.0
ENSG00000100934.14;SE:chr14:39063413-39064912:39064993-39067172:-	71.0	9.0	181.0	16.0	0.4876948190710981	1.0
ENSG00000100934.14;SE:chr14:39096139-39103031:39103198-39103031:-	60.0	22.0	151.0	51.0	0.7668946193515971	1.0
ENSG00000182400.14;SE:chr14:39151839-39154210:39154294-39158284:-	36.0	14.0	173.0	61.0	0.8598374645461611	1.0
ENSG00000182400.14;SE:chr14:39151839-39154210:39154294-39159482:-	17.0	6.0	45.0	32.0	0.22512668352509463	1.0
ENSG00000182400.14;SE:chr14:39151839-39158284:39158402-39159482:-	14.0	6.0	61.0	32.0	0.7984704738830322	1.0
ENSG00000182400.14;SE:chr14:39159550-39170014:39170336-39170014:-	14.0	37.0	61.0	178.0	0.8602697008453251	1.0
ENSG00000182400.14;SE:chr14:39154294-39158284:39158402-39159482:-	3.0	17.0	44.0	45.0	0.005568044700084642	1.0
ENSG00000100442.10;SE:chr14:45116252-45118027:45118125-45120886:-	79.0	3.0	123.0	8.0	0.536381341001267	1.0
ENSG00000100442.10;SE:chr14:45130800-45133322:45133439-45134348:-	10.0	77.0	25.0	119.0	0.2601006245842217	1.0
ENSG00000100442.10;SE:chr14:45130800-45134348:45134486-45134348:-	69.0	8.0	98.0	21.0	0.216719513773041	1.0
ENSG00000100490.9;SE:chr14:50330181-50332261:50332432-50334564:-	12.0	8.0	8.0	18.0	0.07260850438402604	1.0
ENSG00000100504.16;SE:chr14:50935185-50937735:50937837-50944160:-	46.0	3.0	184.0	15.0	1.0	1.0
ENSG00000100522.9;SE:chr14:52784664-52787832:52787871-52791427:-	5.0	24.0	10.0	87.0	0.33335645225128596	1.0
ENSG00000100528.11;SE:chr14:54430404-54432107:54432220-54436368:-	167.0	11.0	418.0	15.0	0.18337689900356569	1.0
ENSG00000100528.11;SE:chr14:54436437-54436669:54436785-54441246:-	17.0	161.0	34.0	399.0	0.520528069788138	1.0
ENSG00000100528.11;SE:chr14:54432220-54436368:54436437-54441246:-	150.0	5.0	384.0	8.0	0.5329063185102594	1.0
ENSG00000197045.12;SE:chr14:54483767-54488924:54488983-54488924:-	1.0	33.0	8.0	90.0	0.44581682765626984	1.0
ENSG00000126787.12;SE:chr14:55154806-55158521:55158741-55162970:-	90.0	0.0	253.0	20.0	0.00561948257773766	1.0
ENSG00000126787.12;SE:chr14:55158741-55162970:55163075-55169398:-	90.0	1.0	253.0	12.0	0.1972368360166489	1.0
ENSG00000126787.12;SE:chr14:55148473-55148593:55148684-55150798:-	25.0	57.0	54.0	186.0	0.180489449013609	1.0
ENSG00000126787.12;SE:chr14:55189180-55191068:55191176-55191462:-	7.0	87.0	19.0	269.0	0.8141222659099283	1.0
ENSG00000126787.12;SE:chr14:55189180-55191462:55191579-55191462:-	24.0	63.0	44.0	225.0	0.027495935324463046	1.0
ENSG00000257621.7;SE:chr14:58267393-58273978:58274135-58291634:-	45.0	3.0	66.0	14.0	0.10497631014076222	1.0
ENSG00000257621.7;SE:chr14:58291707-58293765:58293926-58297954:-	52.0	23.0	87.0	83.0	0.011521937768048253	1.0
ENSG00000257621.7;SE:chr14:58274010-58285590:58285756-58291634:-	9.0	19.0	27.0	75.0	0.6345120030156733	1.0
ENSG00000257621.7;SE:chr14:58291707-58293765:58295811-58297954:-	1.0	23.0	12.0	83.0	0.46217168708865586	1.0
ENSG00000100575.13;SE:chr14:58410938-58411906:58411971-58424007:-	45.0	4.0	124.0	4.0	0.21945877004562597	1.0
ENSG00000100575.13;SE:chr14:58411971-58424007:58424095-58427053:-	45.0	4.0	124.0	24.0	0.23713825108855313	1.0
ENSG00000126790.11;SE:chr14:59473090-59472864:59473090-59475868:-	9.0	11.0	23.0	15.0	0.28159929463642436	1.0
ENSG00000100612.13;SE:chr14:60150187-60152938:60153178-60153958:-	84.0	1.0	157.0	8.0	0.17293686907686076	1.0
ENSG00000125952.18;SE:chr14:65076663-65077343:65077428-65077912:-	86.0	63.0	193.0	201.0	0.08313763239981078	1.0
ENSG00000125952.18;SE:chr14:65093815-65101545:65101572-65102303:-	122.0	32.0	296.0	122.0	0.055422308999225	1.0
ENSG00000125952.18;SE:chr14:65077428-65077562:65077643-65077912:-	2.0	86.0	28.0	193.0	0.00470521877143349	1.0
ENSG00000100554.11;SE:chr14:67340518-67343371:67343438-67345767:-	71.0	1.0	154.0	8.0	0.281477469874474	1.0
ENSG00000100554.11;SE:chr14:67350690-67352922:67353040-67359657:-	68.0	4.0	157.0	5.0	0.46266128516639293	1.0
ENSG00000100564.8;SE:chr14:67590172-67592634:67592718-67593742:-	23.0	1.0	37.0	3.0	1.0	1.0
ENSG00000100564.8;SE:chr14:67590172-67589538:67590172-67592634:-	3.0	23.0	8.0	37.0	0.7350467625197656	1.0
ENSG00000100564.8;SE:chr14:67593952-67600023:67600272-67600023:-	3.0	20.0	8.0	33.0	0.7322771543812803	1.0
ENSG00000100568.10;SE:chr14:67662535-67663028:67663190-67674374:-	14.0	40.0	27.0	95.0	0.5689716797691478	1.0
ENSG00000100568.10;SE:chr14:67651481-67653436:67653498-67656411:-	25.0	3.0	75.0	4.0	0.37482155953179414	1.0
ENSG00000100568.10;SE:chr14:67651481-67651148:67651481-67653436:-	19.0	36.0	59.0	85.0	0.42267888110331764	1.0
ENSG00000100568.10;SE:chr14:67659922-67662476:67662535-67674374:-	40.0	4.0	95.0	17.0	0.43658590086114213	1.0
ENSG00000100568.10;SE:chr14:67662535-67674374:67674592-67674374:-	34.0	6.0	88.0	7.0	0.20438629510793824	1.0
ENSG00000100568.10;SE:chr14:67651481-67651174:67651481-67653436:-	15.0	40.0	29.0	115.0	0.3394907680123574	1.0
ENSG00000100568.10;SE:chr14:67651481-67653436:67653498-67656415:-	30.0	6.0	69.0	7.0	0.34319187293612285	1.0
ENSG00000100568.10;SE:chr14:67674592-67674374:67674613-67674374:-	15.0	19.0	29.0	59.0	0.2950659060558405	1.0
ENSG00000072042.12;SE:chr14:67692593-67692933:67693052-67695629:-	107.0	0.0	337.0	17.0	0.016679406227966712	1.0
ENSG00000072042.12;SE:chr14:67678423-67677386:67678423-67685014:-	81.0	20.0	256.0	110.0	0.0450522697068155	1.0
ENSG00000072042.12;SE:chr14:67678423-67685014:67685204-67690211:-	92.0	4.0	340.0	25.0	0.4785914699368835	1.0
ENSG00000072042.12;SE:chr14:67685204-67690211:67690421-67691139:-	93.0	4.0	324.0	7.0	0.27941446422167543	1.0
ENSG00000072042.12;SE:chr14:67691244-67692437:67692593-67692933:-	95.0	0.0	291.0	3.0	1.0	1.0
ENSG00000072042.12;SE:chr14:67693052-67695629:67695740-67695629:-	92.0	22.0	313.0	77.0	1.0	1.0
ENSG00000072042.12;SE:chr14:67678423-67677383:67678423-67685014:-	4.0	97.0	14.0	352.0	1.0	1.0
ENSG00000072042.12;SE:chr14:67678423-67677371:67678423-67685014:-	2.0	99.0	34.0	332.0	0.0111116330671793	1.0
ENSG00000072110.13;SE:chr14:68875017-68874319:68875017-68877081:-	8.0	114.0	21.0	247.0	0.8354211639013005	1.0
ENSG00000072110.13;SE:chr14:68921125-68925557:68925672-68978951:-	100.0	3.0	197.0	3.0	0.41230129831978674	1.0
ENSG00000072110.13;SE:chr14:68925672-68978951:68979102-68978951:-	8.0	92.0	21.0	176.0	0.5394743551202891	1.0
ENSG00000072110.13;SE:chr14:68875017-68874315:68875017-68877081:-	8.0	114.0	16.0	252.0	0.8225793381892668	1.0
ENSG00000072110.13;SE:chr14:68877240-68878457:68878523-68878988:-	8.0	107.0	16.0	230.0	0.8250941686936116	1.0
ENSG00000072110.13;SE:chr14:68925672-68978951:68979226-68978951:-	8.0	92.0	16.0	181.0	1.0	1.0
ENSG00000072110.13;SE:chr14:68875017-68874645:68875017-68877081:-	3.0	119.0	3.0	265.0	0.3821548696320286	1.0
ENSG00000100632.10;SE:chr14:69380640-69380151:69380640-69386962:-	19.0	20.0	33.0	88.0	0.01797697428618242	1.0
ENSG00000100632.10;SE:chr14:69387083-69394824:69394912-69398230:-	19.0	20.0	33.0	88.0	0.01797697428618242	1.0
ENSG00000100632.10;SE:chr14:69394912-69398230:69398265-69398230:-	19.0	2.0	33.0	1.0	0.5509433962264167	1.0
ENSG00000258644.5;SE:chr14:70375771-70388469:70388606-70416899:-	11.0	14.0	21.0	22.0	0.8028462622169592	1.0
ENSG00000258644.5;SE:chr14:70329236-70342657:70342729-70359518:-	21.0	31.0	52.0	75.0	1.0	1.0
ENSG00000213463.4;SE:chr14:70375771-70388469:70388606-70416899:-	31.0	7.0	63.0	31.0	0.13647765515862142	1.0
ENSG00000133961.20;SE:chr14:73297285-73316389:73316422-73323129:-	37.0	33.0	23.0	30.0	0.3632376995737734	1.0
ENSG00000133961.20;SE:chr14:73355766-73366896:73366981-73409936:-	44.0	22.0	37.0	15.0	0.6907956299304405	1.0
ENSG00000133961.20;SE:chr14:73366981-73409936:73410068-73458492:-	40.0	6.0	35.0	2.0	0.28897226413105104	1.0
ENSG00000133961.20;SE:chr14:73292874-73297210:73297285-73323129:-	33.0	4.0	30.0	2.0	0.6785117390530255	1.0
ENSG00000133961.20;SE:chr14:73277293-73279280:73279424-73282358:-	4.0	66.0	2.0	51.0	0.6982308071308427	1.0
ENSG00000119688.20;SE:chr14:74287886-74288206:74288259-74288715:-	20.0	1.0	49.0	0.0	0.29999999999999977	1.0
ENSG00000119688.20;SE:chr14:74289519-74290026:74290118-74290290:-	24.0	2.0	53.0	2.0	0.5900140646976084	1.0
ENSG00000119688.20;SE:chr14:74292376-74292550:74292642-74292747:-	26.0	1.0	55.0	0.0	0.32926829268292823	1.0
ENSG00000119688.20;SE:chr14:74292869-74293153:74293248-74295147:-	25.0	1.0	53.0	6.0	0.43061386064105656	1.0
ENSG00000119640.8;SE:chr14:75063561-75063953:75064024-75063953:-	12.0	16.0	27.0	20.0	0.24215852818709965	1.0
ENSG00000119640.8;SE:chr14:75053659-75061683:75061762-75063469:-	6.0	17.0	13.0	29.0	0.7799813302762613	1.0
ENSG00000170348.8;SE:chr14:75135006-75135759:75135886-75147663:-	276.0	4.0	752.0	11.0	1.0	1.0
ENSG00000170348.8;SE:chr14:75135886-75147663:75147737-75152031:-	278.0	4.0	766.0	19.0	0.4730341512781151	1.0
ENSG00000133935.6;SE:chr14:75651889-75654885:75654976-75657369:-	57.0	3.0	178.0	10.0	1.0	1.0
ENSG00000133935.6;SE:chr14:75654976-75657369:75657533-75660774:-	58.0	3.0	190.0	8.0	0.72399781836252	1.0
ENSG00000133935.6;SE:chr14:75657533-75660774:75660853-75660774:-	57.0	4.0	178.0	22.0	0.4634227486214734	1.0
ENSG00000100603.13;SE:chr14:77718286-77718366:77718530-77720710:-	117.0	6.0	170.0	11.0	0.8010950572246909	1.0
ENSG00000100603.13;SE:chr14:77720828-77723180:77723277-77730987:-	108.0	22.0	165.0	28.0	0.63833272684476	1.0
ENSG00000165417.11;SE:chr14:81180330-81180177:81180330-81185530:-	114.0	3.0	312.0	13.0	0.5767535327612777	1.0
ENSG00000071537.13;SE:chr14:81490465-81492479:81492548-81495080:-	10.0	45.0	57.0	184.0	0.47593410897262245	1.0
ENSG00000100815.12;SE:chr14:92000108-92003418:92005287-92003418:-	5.0	28.0	19.0	55.0	0.31690831589748925	1.0
ENSG00000100815.12;SE:chr14:92007852-92010985:92011072-92011754:-	31.0	2.0	58.0	12.0	0.21626860646592055	1.0
ENSG00000100815.12;SE:chr14:92017750-92021555:92021831-92025309:-	30.0	3.0	67.0	3.0	0.382084838164816	1.0
ENSG00000100600.14;SE:chr14:92704707-92706482:92706653-92709671:-	23.0	5.0	37.0	8.0	1.0	1.0
ENSG00000100600.14;SE:chr14:92732815-92741704:92741859-92748488:-	0.0	28.0	2.0	43.0	0.520547945205479	1.0
ENSG00000089737.16;SE:chr14:94051462-94050944:94051462-94052997:-	3.0	18.0	5.0	64.0	0.3829479510357378	1.0
ENSG00000119632.3;SE:chr14:94128675-94129261:94129291-94129557:-	169.0	9.0	314.0	6.0	0.0569578895429631	1.0
ENSG00000183576.12;SE:chr14:99459185-99461191:99461340-99463485:-	47.0	1.0	84.0	0.0	0.3636363636363649	1.0
ENSG00000140105.17;SE:chr14:100335036-100337061:100337202-100342397:-	141.0	6.0	547.0	17.0	0.5991864606555735	1.0
ENSG00000140105.17;SE:chr14:100361921-100369086:100369258-100375282:-	93.0	6.0	345.0	55.0	0.03919563377563371	1.0
ENSG00000140105.17;SE:chr14:100369258-100375282:100375350-100376259:-	28.0	22.0	33.0	75.0	0.0028592397523948326	1.0
ENSG00000140105.17;SE:chr14:100369258-100375282:100375406-100376259:-	56.0	22.0	239.0	75.0	0.464085533040533	1.0
ENSG00000140105.17;SE:chr14:100335036-100334447:100335036-100337061:-	6.0	145.0	33.0	574.0	0.5433034145489065	1.0
ENSG00000140105.17;SE:chr14:100361921-100365474:100365576-100369086:-	3.0	117.0	15.0	421.0	0.7755235322183285	1.0
ENSG00000140105.17;SE:chr14:100361921-100369086:100369258-100376259:-	19.0	15.0	61.0	58.0	0.699235433881658	1.0
ENSG00000140105.17;SE:chr14:100335036-100334476:100335036-100337061:-	10.0	141.0	25.0	582.0	0.19525943476601654	1.0
ENSG00000140105.17;SE:chr14:100369258-100376259:100376296-100376259:-	10.0	12.0	25.0	50.0	0.3215262162355875	1.0
ENSG00000080824.18;SE:chr14:102081821-102081049:102081821-102082110:-	331.0	90.0	723.0	176.0	0.4619674129718859	1.0
ENSG00000080824.18;SE:chr14:102081821-102082110:102082444-102083033:-	415.0	20.0	889.0	41.0	0.8886032035636957	1.0
ENSG00000080824.18;SE:chr14:102084564-102084680:102084998-102085297:-	474.0	0.0	1006.0	1.0	1.0	1.0
ENSG00000080824.18;SE:chr14:102084998-102085297:102085431-102085757:-	472.0	5.0	1012.0	19.0	0.37561378636033094	1.0
ENSG00000080824.18;SE:chr14:102085431-102085757:102086124-102086216:-	472.0	11.0	1012.0	19.0	0.5581875809556909	1.0
ENSG00000080824.18;SE:chr14:102086378-102086985:102087016-102086985:-	331.0	64.0	723.0	137.0	0.9339887986597677	1.0
ENSG00000080824.18;SE:chr14:102086378-102101874:102102082-102139249:-	44.0	24.0	69.0	58.0	0.17390588395774706	1.0
ENSG00000080824.18;SE:chr14:102084998-102084933:102084998-102085297:-	9.0	474.0	25.0	1006.0	0.5793301574022478	1.0
ENSG00000080824.18;SE:chr14:102086378-102101874:102102085-102139249:-	9.0	24.0	25.0	58.0	0.8244515215411876	1.0
ENSG00000100865.14;SE:chr14:102344389-102348278:102348759-102349918:-	29.0	12.0	57.0	24.0	1.0	1.0
ENSG00000156411.9;SE:chr14:103915189-103920939:103921208-103921469:-	18.0	48.0	14.0	30.0	0.6705789387958401	1.0
ENSG00000156411.9;SE:chr14:103912694-103913960:103913984-103915065:-	27.0	10.0	19.0	10.0	0.5938661880343974	1.0
ENSG00000156411.9;SE:chr14:103913984-103914478:103914633-103915065:-	7.0	49.0	1.0	33.0	0.25039512726848556	1.0
ENSG00000156411.9;SE:chr14:103912694-103912515:103912694-103913960:-	11.0	28.0	8.0	17.0	0.784409793301907	1.0
ENSG00000156411.9;SE:chr14:103915189-103921469:103921493-103921469:-	11.0	37.0	8.0	22.0	0.7887097967215042	1.0
ENSG00000165795.23;SE:chr14:21018239-21018456:21018504-21018762:-	23.0	4.0	23.0	2.0	0.6695486705320458	1.0
ENSG00000165795.23;SE:chr14:21022497-21022863:21022905-21023240:-	16.0	11.0	18.0	7.0	0.39172179929075845	1.0
ENSG00000100796.17;SE:chr14:91465419-91466260:91466416-91470836:-	8.0	14.0	25.0	39.0	1.0	1.0
ENSG00000205542.10;SE:chrX:12976361-12976776:12977187-12976776:+	112.0	72.0	36.0	46.0	0.01134005686132769	1.0
ENSG00000123595.7;SE:chrX:13689288-13703813:13703902-13708720:+	50.0	25.0	30.0	17.0	0.8451964531873746	1.0
ENSG00000186312.10;SE:chrX:15675778-15681000:15681047-15688660:+	11.0	46.0	4.0	18.0	1.0	1.0
ENSG00000169249.12;SE:chrX:15803796-15804110:15804197-15808232:+	25.0	7.0	24.0	4.0	0.5187426796076506	1.0
ENSG00000169895.5;SE:chrX:16755093-16756662:16756721-16757161:+	110.0	1.0	79.0	2.0	0.5741724648664956	1.0
ENSG00000131828.13;SE:chrX:19344094-19343926:19344094-19349311:+	16.0	92.0	6.0	33.0	1.0	1.0
ENSG00000131828.13;SE:chrX:19351407-19353081:19353173-19354490:+	82.0	2.0	36.0	1.0	1.0	1.0
ENSG00000131828.13;SE:chrX:19353173-19354490:19354583-19355348:+	96.0	11.0	35.0	2.0	0.5154438447565903	1.0
ENSG00000131828.13;SE:chrX:19359024-19359488:19360760-19359488:+	16.0	114.0	6.0	41.0	1.0	1.0
ENSG00000131828.13;SE:chrX:19344094-19343961:19344094-19349311:+	41.0	67.0	18.0	21.0	0.44658057565995735	1.0
ENSG00000131828.13;SE:chrX:19359024-19359488:19359832-19359488:+	41.0	89.0	18.0	29.0	0.4706874655876083	1.0
ENSG00000131828.13;SE:chrX:19344094-19346509:19346623-19349311:+	5.0	108.0	1.0	39.0	1.0	1.0
ENSG00000102172.15;SE:chrX:21940873-21940739:21940873-21967195:+	22.0	67.0	12.0	40.0	1.0	1.0
ENSG00000102172.15;SE:chrX:21967316-21971896:21971990-21972506:+	43.0	26.0	21.0	18.0	0.42023885953897855	1.0
ENSG00000102172.15;SE:chrX:21992712-21994311:21994803-21994311:+	22.0	67.0	12.0	40.0	1.0	1.0
ENSG00000102172.15;SE:chrX:21967316-21972506:21972571-21977060:+	26.0	20.0	18.0	13.0	1.0	1.0
ENSG00000123131.12;SE:chrX:23667811-23667517:23667811-23671528:+	22.0	13.0	17.0	10.0	1.0	1.0
ENSG00000123131.12;SE:chrX:23675106-23679164:23679287-23682395:+	32.0	3.0	26.0	1.0	0.6256218125106429	1.0
ENSG00000123131.12;SE:chrX:23682526-23683670:23683705-23686284:+	25.0	10.0	18.0	9.0	0.7836864002434358	1.0
ENSG00000130741.10;SE:chrX:24055037-24054980:24055037-24055614:+	241.0	634.0	115.0	308.0	0.9470937165928257	1.0
ENSG00000130741.10;SE:chrX:24071727-24073090:24073263-24076721:+	241.0	619.0	115.0	301.0	0.9469246059372807	1.0
ENSG00000182220.14;SE:chrX:40581102-40588985:40589116-40591233:+	110.0	8.0	78.0	4.0	0.7644698337021161	1.0
ENSG00000182220.14;SE:chrX:40581102-40580969:40581102-40588985:+	38.0	72.0	17.0	61.0	0.0734477676585328	1.0
ENSG00000182220.14;SE:chrX:40591365-40597248:40597344-40597526:+	70.0	9.0	51.0	3.0	0.3587800061675825	1.0
ENSG00000182220.14;SE:chrX:40600881-40605560:40605884-40605560:+	28.0	76.0	7.0	65.0	0.006601062612949779	1.0
ENSG00000182220.14;SE:chrX:40581102-40580992:40581102-40588985:+	7.0	103.0	6.0	72.0	0.775338622093134	1.0
ENSG00000147121.15;SE:chrX:46447346-46447296:46447346-46448199:+	8.0	95.0	10.0	62.0	0.21295286237243333	1.0
ENSG00000147121.15;SE:chrX:46471185-46472749:46474205-46472749:+	8.0	28.0	10.0	11.0	0.07541671335518112	1.0
ENSG00000147121.15;SE:chrX:46463293-46471141:46471185-46472749:+	28.0	23.0	11.0	13.0	0.6208088723395551	1.0
ENSG00000182872.15;SE:chrX:47169498-47171027:47171258-47173127:+	15.0	16.0	9.0	15.0	0.5841306188555164	1.0
ENSG00000130985.16;SE:chrX:47190950-47190844:47190950-47198802:+	32.0	4.0	20.0	5.0	0.46667071100736895	1.0
ENSG00000130985.16;SE:chrX:47206444-47209622:47209687-47209927:+	162.0	13.0	83.0	2.0	0.1544105378864049	1.0
ENSG00000130985.16;SE:chrX:47214637-47214793:47215118-47214793:+	68.0	108.0	31.0	61.0	0.5053133570758115	1.0
ENSG00000130985.16;SE:chrX:47194024-47198308:47198355-47198802:+	13.0	68.0	2.0	31.0	0.22427947545549276	1.0
ENSG00000102225.15;SE:chrX:47218664-47222260:47222342-47223551:+	9.0	50.0	7.0	54.0	0.5990793384710361	1.0
ENSG00000102225.15;SE:chrX:47218664-47222260:47222380-47223551:+	6.0	50.0	4.0	54.0	0.5243947957840087	1.0
ENSG00000102265.11;SE:chrX:47582474-47583407:47583536-47584935:+	412.0	18.0	184.0	13.0	0.23332380850984677	1.0
ENSG00000102265.11;SE:chrX:47582474-47582435:47582474-47583407:+	396.0	16.0	178.0	6.0	0.817263768878931	1.0
